Company Name,Description,URL,Email,Website,Twitter
K+S KALI GmbH Organizations,,https://platform.dkv.global/mind-map/firms/155788,info@k-s-italia.it,http://www.kali-gmbh.com/,https://www.twitter.com/ks_kali_gmbh
Kent Refugee Action Network Company,Kent Refugee Action Network is a charity that supports young refugees striving to live independent and successful lives in the community.,https://platform.dkv.global/mind-map/firms/105136,bridget@kran.org.uk,https://kran.org.uk/,
Kintock Company,,https://platform.dkv.global/mind-map/firms/101458,last@kintock.org,https://kintock.org/,
Kiss Studio Company,,https://platform.dkv.global/mind-map/firms/141699,contact@kiss.studio,https://www.kiss.studio/,
Knoxville Area Urban League Company,Knoxville Area Urban League offers education and employment programs to reduce economic disparities among minority groups and communities.,https://platform.dkv.global/mind-map/firms/161488,info@thekaul.org,https://www.thekaul.org/,
Kokoda Track Foundation Organizations,"Kokoda Track Foundation is a nonprofit organization that provides primary education, healthcare, and women's safety services to communities.",https://platform.dkv.global/mind-map/firms/137765,admin@ktf.ngo,https://www.ktf.ngo/,
Kompetenzz Organizations,Kompetenzz is a non-profit organization that promotes equal opportunities for men and women nationwide for technology development.,https://platform.dkv.global/mind-map/firms/155756,info@kompetenzz.de,https://www.kompetenzz.de/,https://twitter.com/Kompetenzz_ev
Kondrai Foundation Company,"Kondrai Foundation is an organization that focuses on rehabilitation, education, and outreach activities for the community.",https://platform.dkv.global/mind-map/firms/165092,kondraifoundation@gmail.com,https://kondraifoundation.org/,
Korea Startups & Entrepreneur Mentors Association Company,Korea Startups & Entrepreneur Mentors Association contributes to the national economic development by promoting the success of start-ups.,https://platform.dkv.global/mind-map/firms/165174,ksemabbb@gmail.com,http://www.ksema.or.kr/,
La Vie Active Organizations,"La Vie Active is a nonprofit firm that helps childhood, disabled adults, the elderly, and humanitarian sectors with charity services.",https://platform.dkv.global/mind-map/firms/101467,dpo@vieactive.asso.fr,https://www.vieactive.fr/,
LAFCU Company,,https://platform.dkv.global/mind-map/firms/165201,lafcuoffer@lafcu.com,https://www.lafcu.com/,
Lakes Homes & Program Development Company,,https://platform.dkv.global/mind-map/firms/165207,lakeshomesdl@lakeshomes.net,https://www.lakeshomes.net/,
Latif Kapadia Memorial Welfare Trust Company,"Latif Kapadia Memorial Welfare Trust promotes economic development and provides child welfare, health care, and educational facilities.",https://platform.dkv.global/mind-map/firms/105113,info@lkmwt.org,https://lkmwt.org/,
Launch22 Organizations,"Breaking down barriers that stop entrepreneurs from succeeding. Workspace, on-site mentoring, events and signposting to finance.",https://platform.dkv.global/mind-map/firms/105111,info@launch22.co.uk,http://www.launch22.co.uk/,https://www.twitter.com/launch22uk
Lawyers for Civil Rights Company,,https://platform.dkv.global/mind-map/firms/167463,office@lawyersforcivilrights.org,http://lawyersforcivilrights.org/,
LEAP Sports Company,"LEAP Sports is a charity organization that provides events, activities, and projects that encourage LGBTI people to participate in sports.",https://platform.dkv.global/mind-map/firms/155941,info@leapsports.org,https://leapsports.org/,
Legal Aid Society of Milwaukee Company,The Legal Aid Society of Milwaukee will provide free legal assistance to low-income Milwaukee County residents with civil legal problems.,https://platform.dkv.global/mind-map/firms/168525,question@lasmilwaukee.com,https://lasmilwaukee.com/,
Legal Aid South Africa Company,"Legal Aid South Africa provides legal advice and representation to women, children, the elderly, the disabled, and the rural poor.",https://platform.dkv.global/mind-map/firms/140900,communications2@legal-aid.co.za,https://legal-aid.co.za/,
Lendwithcare Company,,https://platform.dkv.global/mind-map/firms/155976,info@lendwithcare.org.,https://lendwithcare.org/,
LEPING SOCIAL ENTREPRENEUR FOUNDATION Organizations,LEPING SOCIAL ENTREPRENEUR FOUNDATION provides an ecosystem to solve social problems for those who care about social development.,https://platform.dkv.global/mind-map/firms/155980,info@lepingfoundation.org,http://lepingfoundation.org/,
Les Passees Company,Les Passees is a non-profit organization that offers education and healthcare support for improving the lives of children & their families.,https://platform.dkv.global/mind-map/firms/101484,office@lpmemphis.org,https://www.lpmemphis.org/,
LetsHelpIndia Organizations,,https://platform.dkv.global/mind-map/firms/173652,,http://www.letshelpindia.in/,https://www.twitter.com/letshelpindiain
LEVL Organizations,,https://platform.dkv.global/mind-map/firms/166385,media@levlnow.com,http://www.levlnow.com/,https://www.twitter.com/levlnow
Life Vision for Development Company,Life Vision for development is a non-profit body that works for the economical and social development of the poor and oppressed.,https://platform.dkv.global/mind-map/firms/156054,info@lifevisioneg.org,https://lifevisioneg.org/,
Limburgse Werkgevers Vereniging Organizations,LWV promotes innovative entrepreneurship on the way to a sustainable & inclusive society and connects directors & shareholders.,https://platform.dkv.global/mind-map/firms/169574,secretariaat@lwv.nl,https://lwv.nl/,
LimeSchoolz Companies,,https://platform.dkv.global/mind-map/firms/165439,limeschoolz@gmail.com,https://www.limeschoolz.com/,
Live Equal Foundation Company,,https://platform.dkv.global/mind-map/firms/170784,support@liveequal.org,https://liveequal.org/,
Live for Good Company,,https://platform.dkv.global/mind-map/firms/156117,info@live-for-good.org,https://live-for-good.org/fr,
Livv Housing Group Company,,https://platform.dkv.global/mind-map/firms/142282,contactcentre@livvhousinggroup.com,https://www.livvhousinggroup.com/,
Localise West Midlands Company,"Localise West Midlands is a social organization that works for local supply chain, sustainable economy and consultation services.",https://platform.dkv.global/mind-map/firms/156155,info@localisewestmidllands.org.uk,http://localisewestmidlands.org.uk/,
Loddon Campaspe Multicultural Services Organizations,Loddon Campaspe Multicultural Services is an organization that empowers people from migrant and refugee backgrounds to participate fully.,https://platform.dkv.global/mind-map/firms/155919,info@lcms.org.au,https://www.lcms.org.au/,
Lojiq Company,"Lojiq supports 4,000+ young Quebecers between the ages of 18 and 35 who, engaged in a process of personal and professional development.",https://platform.dkv.global/mind-map/firms/156163,info@lojiq.org,https://www.lojiq.org/,
London Cross Cultural Learner Centre Organizations,,https://platform.dkv.global/mind-map/firms/140070,cclc@lcclc.org,https://lcclc.org/,https://twitter.com/londoncclc
Long Island Reach Company,"Long Island Reach is a nonprofit organization that provides social, psychological, educational, and legal assistance services.",https://platform.dkv.global/mind-map/firms/165304,LBR@longbeachreach.com,https://longislandreach.org/,
Lottery as a Service Company,,https://platform.dkv.global/mind-map/firms/156179,Info@lotteryasaservice.nl,https://lotteryasaservice.nl/,
Louisiana Federal Credit Union Company,,https://platform.dkv.global/mind-map/firms/166491,memberservice@louisianafcu.org,https://www.louisianafcu.org/,
Love Foundation Organizations,"Love Foundation is an open organize of students, activists, and specialists that collectively produce cash for social ventures.",https://platform.dkv.global/mind-map/firms/150648,info@contabo.com,http://www.love-foundation.org/,
Love Me Love You Organizations,,https://platform.dkv.global/mind-map/firms/156191,info@lovemeloveyou.org.au,https://www.lovemeloveyou.org.au/,
Lumina Company,,https://platform.dkv.global/mind-map/firms/164012,inquiries@lumina.app,https://lumina.earth/,
Lupin Human Welfare & Research Foundation Organizations,,https://platform.dkv.global/mind-map/firms/163774,infolhwrf@lupin.com,https://www.lupinfoundation.in/,https://twitter.com/lupincsr
Lutheran Social Services of New York Company,"Lutheran Social Services of New York is a nonprofit organization that offers affordable health, housing, and educational programs.",https://platform.dkv.global/mind-map/firms/102364,jdarden@lssny.org,https://lssny.org/,
Macaulay Child Development Centre Organizations,Macaulay Child Development Centre provides several programs and services to support needy children and their families and community.,https://platform.dkv.global/mind-map/firms/156266,info@macaulaycentre.org,https://macaulaycentre.org/,
Madeblue Organizations,,https://platform.dkv.global/mind-map/firms/174587,,http://madeblue.org/,
Mambourin Enterprises Organizations,,https://platform.dkv.global/mind-map/firms/141755,contact@mambourin.org,https://www.mambourin.org/,https://twitter.com/Mambourin
Mani Tese Organizations,"Mani Tese is a non-profit organization that provides education, food supply, environment protection, and education services.",https://platform.dkv.global/mind-map/firms/171680,ufficiostampa@manitese.it,https://www.manitese.it/,https://twitter.com/manitese
Market Development Facility Organizations,Market Development Facility is a non-profit organization that works with communities to empower women and drive economic growth.,https://platform.dkv.global/mind-map/firms/163778,info-mdf@thepalladiumgroup.com,https://marketdevelopmentfacility.org/,https://twitter.com/mdfglobal
Mary MacKillop Today Organizations,,https://platform.dkv.global/mind-map/firms/146173,hello@marymackilloptoday.org.au,https://www.marymackilloptoday.org.au/,https://twitter.com/MacKillopToday
MaStyle Care Organizations,,https://platform.dkv.global/mind-map/firms/169437,saurav@mastylecare.org,http://www.mastylecare.org/,http://twitter.com/MaStyleCare
Mawon Organizations,,https://platform.dkv.global/mind-map/firms/166266,mawon.contato@gmail.com,http://www.mawon.org/,
MaximusLife Company,MaximusLife is a social enterprise platform designed to empower purpose-driven brands to bring giving & social impact to everyday life.,https://platform.dkv.global/mind-map/firms/105034,team@maximuslife.com,http://www.maximuslife.com/,
Mayday Trust Company,,https://platform.dkv.global/mind-map/firms/140057,ccc@maydaytrust.org.uk,https://maydaytrust.org.uk/,
Maze X Company,Maze X is a startup accelerator programme designed to put ambitious impact start-ups on the road to becoming impact unicorns.,https://platform.dkv.global/mind-map/firms/109486,rita@maze-impact.com,https://maze-impact.com/,
Medact Company,,https://platform.dkv.global/mind-map/firms/102333,office@medact.org,http://www.medact.org/,
medi terra society for social institutions Company,medi terra society for social institutions is a non-profit organization that redesign the conditions for good care and work.,https://platform.dkv.global/mind-map/firms/156551,info@mediterra.care,https://mediterra.care/,
